NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
352842,286426,1810685,1675705,102363,802903,149162,229165,983116,1097923,84436,387681,420871,243967,468172,206026,33346,22076,25247,203629,122913,155364,83259,41816,96078,45891,109883,135256
343902,264465,1571345,1649285,101389,794561,146580,231150,977726,1074257,84944,394024,436353,241788,467135,196271,33818,22534,26019,202538,124719,159504,83480,42115,97704,48469,114257,135377
340332,256866,1522872,1602675,101059,778246,145920,225592,959316,1039582,81783,405429,429097,253607,466020,187617,33687,21522,25324,198742,124186,159366,83933,40559,103846,48835,114412,146732
308898,239787,1489926,1400394,87991,690538,129274,198147,789007,873479,76809,352002,381668,233224,422329,171482,30215,19215,21247,177940,114081,152407,77659,36479,100262,45985,114573,149633
304076,240605,1562250,1355682,89546,631509,118700,186455,691833,927166,74195,382067,383556,222794,383949,171832,29576,18787,20686,181022,107382,135996,76072,35126,97740,44098,116445,140549
355224,282774,1717726,1689296,103092,777759,143311,230214,927447,1117852,85579,389659,429512,256429,461165,206108,34668,21893,25485,213629,122944,141816,86126,41320,105040,52627,129280,153085
354335,282491,1795091,1726353,105111,801426,153583,235553,965200,1126195,87608,420666,437748,247156,473443,202820,34686,22429,25497,212449,125262,155545,87062,42421,110789,54551,135438,166883
357413,282640,1814422,1732682,106188,806804,154223,232359,978738,1121719,85357,461528,470575,255540,479915,204236,34185,22421,25799,213391,124718,166034,86957,42558,109815,53482,135098,169813
356677,286760,1848887,1697039,105420,809234,154372,232025,990794,1167903,86676,426291,458930,268268,479208,209836,35075,22802,26822,208620,125517,169922,86647,42830,107987,53756,131378,158846
347702,280509,1920445,1682638,103157,807406,153283,228394,980783,1104339,87557,432044,453497,280845,466983,214629,34416,22405,27050,204337,123236,169345,85871,42372,106337,54725,130940,153656
315858,244040,1673772,1442272,100391,715946,132336,198647,801004,1044021,84324,441406,449227,276502,425837,191240,31395,20900,26067,179991,114531,162138,77602,38571,101775,49901,128809,147317
308742,248176,1671815,1370989,95629,658789,120420,188912,724090,1083084,75658,425385,443392,280545,392619,187570,30735,21744,26633,184062,108304,151325,74456,36647,101803,48778,128124,146037
349568,279125,1838365,1680652,100864,706966,142774,217425,811919,1224749,87955,453579,482775,296079,469968,219808,35758,24422,28157,209886,120248,174652,84408,42225,116546,55018,139618,175574
352152,282415,1889808,1690558,102521,673986,128999,200913,729571,1182968,85001,478895,481382,279216,465104,221268,34846,24033,27624,209779,119169,178401,84905,43520,122426,57138,142786,184128
354639,280135,1869626,1732215,104054,798870,149395,240567,967260,1193595,89105,453314,485435,278455,471467,216681,35434,24080,27263,215875,119411,179133,84840,43854,122923,58334,143431,185687
361629,287908,1978695,1729423,108705,810615,151279,241775,1003308,1256257,85456,437774,491916,280337,471621,209777,34932,23668,27559,212722,119969,179967,84577,43660,123071,57635,143718,192268
363870,297901,2000316,1716165,101751,809660,148241,236791,977918,1251337,86731,428104,458647,268228,471589,215554,34452,23173,26344,209440,119813,178055,85490,43139,122181,56072,141259,196282
330521,258989,1756879,1477742,96574,729368,134887,214263,826369,1201465,79767,399159,420645,249178,438415,192617,31069,20275,22993,200601,116178,167974,76941,39763,116407,51998,132068,191763
310228,252692,1687753,1371013,85909,683489,137210,196515,729968,1114813,75920,357812,380648,233717,393339,181069,29941,19835,21449,196707,107359,155213,73510,37664,114608,50213,130781,176950
353842,280393,1907049,1666837,102804,826269,157077,238588,962434,1231895,85568,418245,459936,266897,464203,205091,33121,22466,25611,209331,119051,174935,84341,42663,117054,54001,138582,184325
359656,291797,1923487,1701580,102863,822639,153385,238190,998765,1245273,87776,445761,473067,281701,476274,208241,34245,22855,27009,211422,121441,174554,85525,42822,116998,55559,139971,175792
